ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
muserz02_0030,mcnkurd,(Interruptions from listeners) Di wê arê da wê sîtilê datîne (…).,#	di	wê	arê	da	0	wê	sîtilê	datîne,#	at	that.OBL	time	POP	0_she	that.OBL	cauldron	places,In the meantime (her stepmother) places that cauldron (on the floor). (The story takes a rather unexpected jump back to the home of Fatik and her stepmother).,en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,157854,162006,##	adp	ln_dem	np:l	pop_adp	0.h:a	ln_dem	np:p	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0031,mcnkurd,"Dibê: ""Ez heta ji dewetê têmê, ez û qîza xwe, tu yê wer bigrî hêsirê te va sîtila tijî bibe.""",#	0	dibê	#	ez	heta	ji	dewetê	tê-mê	ez	û	qîz-a	xwe	#	tu	yê	wer	bi-grî	#	hêsir-ê	te	va	sîtila	tijî	bi-b-e,#	0_she	IND.say.PRS.3SG	#	1SG	until	from	wedding	IND.come.PRS-1SG	1SG	and	daughter-EZ	REFL	#	2SG	FUT	so	SUBJ-cry.PRS.3SG	#	tears-EZ	2SG.OBL	that	cauldron	full	SUBJ-COP.PRS-3SG,"(She) says (to Fatik): ""Until I come back from the wedding, I and my daughter, you will cry so much (that) your tears fill that cauldron.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,162006,171103,##	0.h:s_ds	ds_v:pred	#ds	pro.1:s	other	adp	np:obl	v:pred	pro.1:dt	rn	np.h:dt	rn_refl.h:poss	#ds	pro.2:s	aux	other	v:pred	#ds	np:s	rn_pro.2:poss	ln_dem	np:other	other	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0032,mcnkurd,"Qîzik jî rûdine, digrî, rep digrî. Dibê: ""Ez ê vê sîtilê çer tijî bikim?""",#	qîz-ik	jî	rûdine	#	0	di-grî	#	0	di-grî	#	0	dibê	#	ezê	ê	vê	sîtilê	çer	tijî	bi-k-im,#	girl-INDF	also	IND.sit_down.PRS.3SG	#	0_she	IND-cry.PRS.3SG	#	0_she	IND-cry.PRS.3SG	#	0_she	IND.say.PRS.3SG	#	1SG	FUT	that	cauldron	how	full	SUBJ-do.PRS-1SG,"And the girl sits down, cries and cries. (She) says ""How can I fill this cauldron?""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,171103,174814,##	np.h:s	other	v:pred	#	0.h:s	v:pred	#rep	0.h:s	v:pred	#	0.h:s_ds	ds_v:pred	#ds	pro.1:a	aux	ln_dem	np:p	other	other	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0033,mcnkurd,"Tere ser afirê çêleka diya xwe, hestî jê ra tê ziman teref Xwedê da.",#	0	tere	ser	afir-ê	çêlek-a	diy-a	xwe	#	hestî	j	=ê	ra	tê	ziman	teref	Zwedê	da,#	0_she	IND.go.PRS.3SG	front	manger-EZ	cow-EZ	mother-EZ	REFL	#	bone	to	=3SG	POP	IND.come.PRS.3SG	language	through	God	POP,"(She) goes up to the manger of her mother's cow, it's bones have acquired (the gift of) speech through God.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,174814,179510,##	0.h:s	v:pred	adp	np:g	rn_np:poss	rn_np.h:poss	rn_refl.h:poss	#	np:s	adp	=pro:other	other	v:pred	np:g	adp	pn_np.h:obl	pop_adp,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0034,mcnkurd,"Dibê: "" Here xwoya xwe rind têkî sîtilê, ava xwe berde, tijî ke, li hev xe, li hev xîne.",#	0	dibê	#	0	here	#	0	xwo-ya	xwe	rind	têk-î	sîtil-ê	#	0	av-a	xwe	berd-e	#	0	0	tijî	k-e	#	0	0	li	hev	xe	#	0	0	li	hev	xîne,#	0_it	IND.say.PRS.3SG	#	0_you	SUBJ.go.PRS.3SG	#	0_you	salt-EZ	REFL	good	pour.PRS-2SG	cauldron-OBL	#	0_you	water-EZ	REFL	put.PRS-3SG[IMP]	#	0_you	0_it	full	do.PRS.IMP-3SG	#	0_you	0_it	at	together	put.PRS.3SG[IMP]	#	0_you	0_it	at	together	put,"(The bones) say: ""go, pour enough of your salt in the cauldron, put water [lit. 'your water'] in it, make (it) full, mix, mix it up together.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,179510,184431,##	0.h:s_ds	ds_v:pred	#ds	0.2:s	v:pred	#ds	0.2:a	np:p	rn_refl.h:poss	other	v:pred	np:g	#ds	0.h:a	np:p	rn_refl.h:poss	v:pred	#ds	0.h:a	0:p	other	v:pred	#ds	0.h:a	0:p	adp	refl:obl	v:pred	#	0.h:a	0:p	adp	refl:obl	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0035,mcnkurd,"Xwey rind helîya, tu here ji xwe ra dewetê. Tu were xwe bixemilîne, here dewetê.",#	xwey	rind	helîya	#	tu	here	ji	xwe	ra	dewet-ê	#	tu	wer-e	#	0	xwe	bixemilîne	#	0	here	dewet-ê,#	salt	well	melted	#	2SG	SUBJ.go.PRS.3SG	for	REFL	POP	wedding-OBL	#	2SG	come.PRS-3SG[IMP]	#	0_you	REFL	adorn	#	0_you	SUBJ.go.PRS.3SG	wedding-OBL,"(When) the salt has thoroughly dissolved, you yourself go to the wedding. Come, adorn yourself, (and) go to the wedding.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,184431,188539,#	np:s	other	v:pred	#ds	pro.2:s	v:pred	adp	refl.2:obl	pop_adp	v:pred	#ds	pro.2:s	v:pred	#ds	0.2:a	refl.2:p	v:pred	#ds	0.2:s	v:pred	np:g,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0036,mcnkurd,"Nêzîkîya ew û diya xwe hatin tu li pêšîyê were malê ji xwe ra li ser runê, bigrî. Ewa diha çi zanin?"" (…)",#	nêzîkîya	ew	û	diy-a	xwe	hat-in	#	tu	li	pêšîyê	wer-e	mal-ê	#	0	ji	xwe	ra	li	ser	runê	#	0	bi-grî	#	ewa	diha	çi	zan-in,#	near	3SG	and	mother-EZ	REFL	come.PST-3PL	#	2SG	at	front	come.PRS-3SG[IMP]	house-OBL	#	0_you	for	REFL	POP	at	front	sit_down.PST.3SG	#	0_you	SUBJ-cry.PRS.3SG	#	3PL	more	what	know.PRS-3PL,"Shortly before she and her mother arrive you should come home before them and come to the house, sit down in front (of the cauldron) by yourself and cry. What will they know?"" (i.e. the stepmother and her daughter)",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,188539,195454,#ds	other	pro.h:s	rn	rn_np.h	rn_refl.h:poss	v:pred	#ds	pro.2:s	adp	other	v:pred	np:g	#ds	0.h:s	adp	refl.h:obl	pop_adp	adp	other:g	v:pred	#ds	0.h:s	v:pred	#ds	pro.h:a	other	intrg_other:p	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0037,mcnkurd,Va tere dewetê ji xwe ra dilîze.,#	va	tere	dewet-ê	#	0	ji	xwe	ra	dilîze,#	3SG	IND.go.PRS.3SG	wedding-OBL	#	0_she	for	REFL	POP	dances,"She goes to the wedding by herself, dances.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,195454,200263,##	pro.h:s	v:pred	np:g	#	0.h:s	adp	refl.h:obl	pop_adp	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0038,mcnkurd,"Gava damarya wê lê mêzedike, ji qîza xwe ra dibê: ""Çavê vîya fena wê Fatika mala me ye.""",#	gava	damary-a	wê	l	=ê	mêzedik-e	#	0	ji	qîz-a	xwe	ra	dibê	#	Çav-ê	vîya	fena	wê	Fatik-a	mal-a	me,#	when	stepmother-EZ	3SG.OBL	at	=3SG	IND.look.PRS-3SG	#	0_she	to	daughter-EZ	REFL	POP	IND.say.PRS.3SG	#	eyes-EZ	that_one	like	that.OBL	Fatik-EZ	house-EZ	1PL.OBL,"When her stepmother sees her, (she) says to her daughter: ""The eyes of that one are like that Fatik from our house.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,200263,205407,#	other	np.h:s	rn_pro.h:poss	adp	=pro.h:g	v:pred	#	0.h:s	adp	np.h:g	rn_refl.h:poss	pop_adp	v:pred	#ds	np:s	rn_pro.h:poss	adp	ln_dem	pn_np.h:obl	rn_np:poss	rn_pro.1:poss,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0039,mcnkurd,"Dibê: ""De însan li hevdû narin?"" Ji xwe ra ew û diya xwe dilîzin û vana jî dilîzin. Lawê Pašê",#	0	dibê	#	de	însan	li	hevdû	na-r-in	#	ji	xwe	ra	ew	û	diy-a	xwe	dilîzin	#	û	vana	jî	dilîzin	law-ê	paš-ê,#	0_she	IND.say.PRS.3SG	#	well	people	to	each_other	NEG-go.PRS-3PL	#	for	REFL	POP	3SG	and	mother-EZ	REFL	dance	#	and	3PL	also	dance	son-EZ	pasha-OBL,"(Eyšik) says: ""But can't two people resemble each other?"" She and her mother dance among themselves, and they (reference is unclear) dance. The Pasha's son (anticipates the later narrative)",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,205407,210566,##	0.h:s_ds	ds_v:pred	#ds.neg	other	np:s	adp	refl.h:obl	v:pred	#	adp	refl.h:obl	pop_adp	pro.h:s	rn	rn_np.h	rn_refl.h:poss	v:pred	#	other	pro.h:s	other	v:pred	pn_np.h:other	rn_pn_np.h:poss,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0040,mcnkurd,šimika nigê Fatikê dikeve.,#	šimik-a	nig-ê	Fatikê	di-kev-e,#	slipper-EZ	foot-EZ	Fatik	IND-fall.PRS-3SG,The slipper on Fatik's foot falls (off).,en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,210566,212902,##	np:s	rn_np:poss	rn_pn_np.h:poss	v:pred,,muserz02,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅
muserz02_0041,mcnkurd,"Dikeve, (…) šimikê nigê gava dikeve wê çaxê šimikê dibin, davêjin nizanim dibin davêjin li kuvî? erê! dibin davêjin kanîyê.",#	0	di-kev-e	#	šimik-ê	nigê	gava	di-kev-e	#	wê	çaxê	0	šimikê	di-b-in	#	0	0	d-avêj-in	#	ni-zan-im	0	di-b-in	d-avêj-in	li	kuvî	#	erê	0	0	di-b-in	d-avêj-in	kanî-yê,#	0_it	IND-fall.PRS-3SG	#	slipper-EZ	foot	when	IND-fall.PRS-3SG	#	that.OBL	time	0_they	slipper	IND-take.PRS-PL	#	0_they	0_it	IND-throw.PRS-3PL	#	NEG-know.PRS-1SG	0_they	IND-take.PRS-3PL	IND-throw.PRS-3PL	to	where	#	yes	0_they	0_it	IND-take.PRS-3PL	IND-throw.PRS-3PL	well-OBL,"(They) bring the slipper (and) throw (it) into at that moment they take the slipper and throw (it) -- I don't know where they take it and throw it? -- Yes (of course), they take (it) and throw it in the well.",en,MORPHEME_ALIGNED,"šimikê: May be a production error, šimika is expected",muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,212902,223351,#	0:s	v:pred	#	np:s	np:other	other	v:pred	#	ln	np:other	0.h:a	np:p	v:pred	#	0.h:a	0:p	v:pred	#nc	nc	nc_0.h	nc	nc	nc	nc	#	other	0.h:a	0:p	lv_vother	v:pred	np:g,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0042,mcnkurd,"Dibin davêje kurnê kanîyê, šimika wê, ewê êtîm,",#	0	0	di-b-in	#	0	0	d-avêje	kurn-ê	kanîyê	šimik-a	wê	ew-ê	êtîm,#	0_they	0_it	IND-take.PRS-3PL	#	0_they	0_it	IND-throw.PRS.3SG	channel-EZ	well	slipper-EZ	3SG.OBL	that-EZ	orphan,"They take it and throw it into the well. the slipper of hers, the orphans",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,223351,227006,#	0.h:a	0:p	v:pred	#	0.h:a	0:p	v:pred	np:g	rn_np:poss	np:dt_p	rn_np.h:poss	pro.h:dt	rn_np,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0043,mcnkurd,"va lawê pašê tere hespê xwe, gava xulam dibin... Dibên: ""Paša em dikin-nakin hesp vediciniqin, avê naxwin.""",#	va	law-ê	paš-ê	tere	hesp-ê	xwe	#	gava	xulam	0	di-b-in	#	0	dibê-n	#	paša	em	di-k-in-na-k-in	#	hesp	vediciniqin	#	0	avê	na-xw-in,#	this	son-EZ	pasha-OBL	IND.go.PRS.3SG	horse-EZ	REFL	#	when	servants	0_it	IND-take.PRS-3PL	#	0_they	IND.SAY.PRS-3PL	#	pasha	1PL	IND-do.PRS-3PL-NEG-do.PRS-3PL	#	horse	shy	#	0_they	water	NEG-drink.PRS-3PL,"This Pasha's son goes to his horses, when (unclear here) the servants bring (them to the well). (They) say: ""Pasha, whatever we try, the horses shy back, they don't drink the water.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,227006,234199,##	ln_dem	np.h:s	rn_np.h:poss	v:pred	np:g	rn_refl.h:poss	#	other	np.h:a	0.h:p	v:pred	#	0.h:s_ds	ds_v:pred	#nc	nc	nc	nc	#ds	np.h	v:pred	#ds	0:a	np:p	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0044,mcnkurd,"Dibê: ""Bavo îja avê naxwin."" Axirî dibê: "" Bigrin kanîyê gi temîz bikin.""",#	0	dibê	#	bavo	0	îja	avê	na-xw-in	#	axirî	0	dibê	#	0	bigrin	#	0	kanî-yê	gi	temîz	bi-k-in,#	0_he	IND.say.PRS.3SG	#	Father	0_they	now	water	NEG-drink.PRS-3PL	#	finally	0_he	IND.say.PRS.3SG	#	0_you	taking	#	0_you	well-EZ	all	cleaning	SUBJ-do.PRS-3PL,"(The Pasha's son) says: ""Father! (apparently addressed to the Pasha himself), (the horses) don't drink the water now!"" Finally (the Pasha says): ""Just clean the whole of the well!""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,234199,238159,##	0.h:s_ds	ds_v:pred	#ds	np.h:other	0:a	other	np:p	v:pred	#	other	0.h:s_ds	ds_v:pred	#ds	0.h:s	v:pred	#ds	0.h:a	np:p	other	other:lvc	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0045,mcnkurd,"Vana temîz dikin, wê šimika qîzka êtîm, ya Fatikê dibînin.",#	vana	0	temîz	di-k-in	#	0	wê	šimik-a	qîzk-a	êtîm	ya	Fatikê	di-bîn-in,#	3PL	0_it	cleaning	IND-do.PRS-3PL	#	0_they	that.OBL	slipper-EZ	girl-EZ	orphan	of	Fatik	IND-see.PRS-3PL,"They clean it, (and they) see that slipper of the orphan girl, of Fatik.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,238159,241878,##	pro.h:a	0:p	other:lvc	v:pred	#	0.h:a	ln_dem	np:p	rn_np.h:poss	rn_np.h	np:appos	rn_pn_np.h:poss	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0046,mcnkurd,"Paša jî dibê: ""Wûn ê bikevin nava vê êlê da bigerin.",#	paša	jî	dibê	#	wûn	ê	bi-kev-in	nava	vê	êlê	da	#	0	bi-ger-in,#	pasha	also	IND.say.PRS.3SG	#	2SG	FUT	SUBJ-fall.PRS-3PL	among	DEM.PL	people	POP	#	0_you	SUBJ-wander_about.PRS-3PL,"The Pasha says: ""You will go down among those people and search.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,241878,246062,##	np.h:s_ds	other	ds_v:pred	#	pro.2:s	aux	v:pred	adp	ln_dem	np.h:obl	pop_adp	#ds	0:s	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0047,mcnkurd,"Ava šimika li nigê kê hatî wûn ê ji mi ra bixazin.""",#	ava	šimika	li	nig-ê	kê	hatî	#	wûn	ê	0	ji	mi	ra	bixazin,#	that	slipper	at	foot-EZ	whoever	came	#	2SG	FUT	0_her	for	1SG.OBL	POP	request,"That slipper -- whomsoever's foot it fits you will ask (her hand in marriage) for me.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,246062,248598,#ds	ln_dem	np:s	adp	np:g	rn_other:poss	v:pred	#ds	pro.2:a	aux	0.h:p	adp	pro.1:obl	pop_adp	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0048,mcnkurd,"Vana dikin nigê kê li niga nayê, tînin dikin nigê Fatikê, nigê Fatikê, šimika wê bûye.",#	vana	di-k-in	nig-ê	kê	li	niga	na-yê	#	0	0	tîn-in	#	0	0	di-k-in	nig-ê	Fatikê	nig-ê	Fatikê	#	0	šimik-a	wê	bû-ye,#	3PL	IND-put.PRS-3PL	foot-EZ	whoever	at	feet	NEG-come.PRS.3SG	#	0_they	0_it	IND.bring.PRS-3PL	#	0_they	0_it	IND-put.PRS-3PL	foot-EZ	Fatik	foot-EZ	Fatik	#	0_it	slipper-EZ	3SG.OBL	COP.PST-3SG,"Whomsoever's foot they put it on, it doesn't fit, (they) put (it) on Fatik's foot, Fatik's foot, (and) it was her slipper.",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,248598,253767,#nc	nc	nc	nc	nc	nc	nc	nc	#	0.h:a	0:p	v:pred	#	0.h:a	0:p	v:pred	np:g	rn_pn_np.h:poss	rn_np	rn_pn_np.h	#	0:s	np:pred	rn_pro.h:poss	cop,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0049,mcnkurd,Tînin Fatikê dixemilînin û dikin paš perdê û (…).,#	0	0	tîn-in	#	0	Fatikê	dixemilînin	#	0	0	û	di-k-in	paš	perdê	û,#	0_they	0_her	IND.bring.PRS-3PL	#	0_they	Fatik	adorn	#	0_they	0_her	and	IND-put.PRS-3PL	behind	curtain	and,"(They) adorn Fatik, put her behind a curtain and (…).",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,253767,258119,#	0.h:a	0.h:p	v:pred	#	0.h:a	pn_np.h:p	v:pred	#	0.h:a	0.h:p	other	v:pred	adp	np:g	other,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz02_0050,mcnkurd,"Ê li niga hatî, de lawê pašê dibê: ""Ez ê ji xwe ra bînim werim.""",#	Ê	0	li	niga	hatî	#	de	law-ê	paš-ê	dibê	#	ez	ê	ji	xwe	ra	0	bînim	wer-im,#	the_one	0_it	at	feet	came	#	well	son-EZ	pasha-OBL	IND.say.PRS.3SG	#	1SG	FUT	for	REFL	POP	0_her	taking	come.PRS-1SG,"The one whose feet (it) fits, (about her) the Pasha's son says: ""I will take (her) home for myself.""",en,MORPHEME_ALIGNED,,muserz02_mp3 muserz02_wav muserz02_eaf muserz02_xml muserz02_tsv,,258119,261350,##	other:dt	0:s	adp	np:obl	v:pred	#	other	np.h:s_ds	rn_np.h:poss	ds_v:pred	#ds	pro.1:a	aux	adp	rn_refl.h:poss	pop_adp	0.h:p	lv_vother	v:pred,,muserz02,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
